gene_id,pep_id,contig,start,end,pred_score
gene:BU24DRAFT_429981,gene:BU24DRAFT_429981,ML978066,2337060,2342547,3.3130036e-05
gene:BU24DRAFT_469991,gene:BU24DRAFT_469991,ML978066,2344853,2345904,9.7661614e-05
gene:BU24DRAFT_16697,gene:BU24DRAFT_16697,ML978066,2347123,2348984,4.8862028e-05
gene:BU24DRAFT_16764,gene:BU24DRAFT_16764,ML978066,2350428,2354475,3.622892e-05
gene:BU24DRAFT_404229,gene:BU24DRAFT_404229,ML978066,2354994,2355918,3.8392067e-05
gene:BU24DRAFT_446264,gene:BU24DRAFT_446264,ML978066,2356473,2357624,4.311026e-05
gene:BU24DRAFT_361792,gene:BU24DRAFT_361792,ML978066,2358015,2359661,5.2657408e-05
gene:BU24DRAFT_438408,gene:BU24DRAFT_438408,ML978066,2361315,2362290,0.00040201197
gene:BU24DRAFT_383231,gene:BU24DRAFT_383231,ML978066,2362752,2364249,0.0017305191
gene:BU24DRAFT_416856,gene:BU24DRAFT_416856,ML978066,2364775,2366889,0.0012558107
gene:BU24DRAFT_470001,gene:BU24DRAFT_470001,ML978066,2366472,2368482,0.00073895574
gene:BU24DRAFT_338033,gene:BU24DRAFT_338033,ML978066,2369383,2370530,0.00056863535
gene:BU24DRAFT_404237,gene:BU24DRAFT_404237,ML978066,2371260,2372576,0.0004365159
gene:BU24DRAFT_470007,gene:BU24DRAFT_470007,ML978066,2376209,2377483,0.0011862639
gene:BU24DRAFT_457197,gene:BU24DRAFT_457197,ML978066,2377959,2379062,0.0023916962
gene:BU24DRAFT_339088,gene:BU24DRAFT_339088,ML978066,2380408,2382094,0.0028603468
gene:BU24DRAFT_457199,gene:BU24DRAFT_457199,ML978066,2382914,2384016,0.0009465142
gene:BU24DRAFT_457200,gene:BU24DRAFT_457200,ML978066,2384472,2386436,0.00049585465
gene:BU24DRAFT_446270,gene:BU24DRAFT_446270,ML978066,2387541,2391568,6.545262e-05
gene:BU24DRAFT_457202,gene:BU24DRAFT_457202,ML978066,2392278,2394275,8.31974e-05
gene:BU24DRAFT_438412,gene:BU24DRAFT_438412,ML978066,2396398,2398826,3.988863e-05
gene:BU24DRAFT_416862,gene:BU24DRAFT_416862,ML978066,2399626,2401232,5.3915537e-05
gene:BU24DRAFT_361813,gene:BU24DRAFT_361813,ML978066,2401418,2403525,0.00016560196
gene:BU24DRAFT_487669,gene:BU24DRAFT_487669,ML978066,2403590,2404804,0.0021029809
gene:BU24DRAFT_16991,gene:BU24DRAFT_16991,ML978066,2405129,2406236,0.0007973166
gene:BU24DRAFT_416865,gene:BU24DRAFT_416865,ML978066,2406532,2408795,0.0007108346
gene:BU24DRAFT_338460,gene:BU24DRAFT_338460,ML978066,2409539,2410597,0.004449653
gene:BU24DRAFT_487673,gene:BU24DRAFT_487673,ML978066,2410583,2412592,0.000701368
gene:BU24DRAFT_416867,gene:BU24DRAFT_416867,ML978066,2412780,2414063,0.00018214334
gene:BU24DRAFT_416868,gene:BU24DRAFT_416868,ML978066,2413731,2415033,8.469561e-05
gene:BU24DRAFT_17085,gene:BU24DRAFT_17085,ML978066,2415449,2419767,3.429108e-05
gene:BU24DRAFT_457214,gene:BU24DRAFT_457214,ML978066,2420234,2421039,5.254096e-05
gene:BU24DRAFT_416871,gene:BU24DRAFT_416871,ML978066,2421425,2422678,5.984791e-05
gene:BU24DRAFT_457216,gene:BU24DRAFT_457216,ML978066,2422569,2423777,0.00017120362
gene:BU24DRAFT_338079,gene:BU24DRAFT_338079,ML978066,2424237,2425095,0.00013788199
gene:BU24DRAFT_17161,gene:BU24DRAFT_17161,ML978066,2427159,2428121,9.3353745e-05
gene:BU24DRAFT_17116,gene:BU24DRAFT_17116,ML978066,2427862,2430678,4.2617343e-05
gene:BU24DRAFT_17151,gene:BU24DRAFT_17151,ML978066,2430313,2432190,5.3455686e-05
gene:BU24DRAFT_17123,gene:BU24DRAFT_17123,ML978066,2432513,2433245,0.00013147954
gene:BU24DRAFT_17174,gene:BU24DRAFT_17174,ML978066,2435540,2436076,0.0001570521
gene:BU24DRAFT_457220,gene:BU24DRAFT_457220,ML978066,2439221,2440606,5.7477453e-05
gene:BU24DRAFT_383274,gene:BU24DRAFT_383274,ML978066,2443789,2446085,0.00030008607
gene:BU24DRAFT_446289,gene:BU24DRAFT_446289,ML978066,2447190,2448971,0.00023836872
gene:BU24DRAFT_416880,gene:BU24DRAFT_416880,ML978066,2449515,2452374,0.0001103246
gene:BU24DRAFT_17426,gene:BU24DRAFT_17426,ML978066,2452386,2453334,0.00013632639
gene:BU24DRAFT_17425,gene:BU24DRAFT_17425,ML978066,2453336,2456342,9.178044e-05
gene:BU24DRAFT_457224,gene:BU24DRAFT_457224,ML978066,2456619,2457129,0.00013215533
gene:BU24DRAFT_487686,gene:BU24DRAFT_487686,ML978066,2456961,2457734,0.0001934464
gene:BU24DRAFT_416882,gene:BU24DRAFT_416882,ML978066,2457775,2458942,0.00034021027
gene:BU24DRAFT_416885,gene:BU24DRAFT_416885,ML978066,2459075,2460933,0.0001419737
gene:BU24DRAFT_404267,gene:BU24DRAFT_404267,ML978066,2464636,2469925,9.629596e-05
gene:BU24DRAFT_416889,gene:BU24DRAFT_416889,ML978066,2470522,2471101,0.000113103495
gene:BU24DRAFT_17559,gene:BU24DRAFT_17559,ML978066,2474233,2477051,0.00023005244
gene:BU24DRAFT_487692,gene:BU24DRAFT_487692,ML978066,2477076,2479324,0.000116686955
gene:BU24DRAFT_446297,gene:BU24DRAFT_446297,ML978066,2480268,2481408,8.202748e-05
gene:BU24DRAFT_416892,gene:BU24DRAFT_416892,ML978066,2482053,2484471,0.0003427353
gene:BU24DRAFT_416893,gene:BU24DRAFT_416893,ML978066,2484847,2485331,0.00018292079
gene:BU24DRAFT_416894,gene:BU24DRAFT_416894,ML978066,2485937,2487280,8.048829e-05
gene:BU24DRAFT_416895,gene:BU24DRAFT_416895,ML978066,2487687,2488547,0.000117253316
gene:BU24DRAFT_361853,gene:BU24DRAFT_361853,ML978066,2488745,2495174,8.069991e-05
gene:BU24DRAFT_487697,gene:BU24DRAFT_487697,ML978066,2495375,2497712,9.189335e-05
gene:BU24DRAFT_416898,gene:BU24DRAFT_416898,ML978066,2497784,2498998,8.5897074e-05
gene:BU24DRAFT_487699,gene:BU24DRAFT_487699,ML978066,2500218,2502141,7.502326e-05
gene:BU24DRAFT_438432,gene:BU24DRAFT_438432,ML978066,2503480,2506013,0.00013172877
gene:BU24DRAFT_416902,gene:BU24DRAFT_416902,ML978066,2506936,2507577,0.0001642319
gene:BU24DRAFT_487702,gene:BU24DRAFT_487702,ML978066,2511957,2514811,7.597463e-05
gene:BU24DRAFT_17795,gene:BU24DRAFT_17795,ML978066,2515347,2516932,0.00011203644
gene:BU24DRAFT_416906,gene:BU24DRAFT_416906,ML978066,2517003,2518165,9.345669e-05
gene:BU24DRAFT_17793,gene:BU24DRAFT_17793,ML978066,2518040,2520849,5.6672245e-05
gene:BU24DRAFT_17791,gene:BU24DRAFT_17791,ML978066,2521858,2522839,8.3622464e-05
gene:BU24DRAFT_416907,gene:BU24DRAFT_416907,ML978066,2523026,2524950,6.617444e-05
gene:BU24DRAFT_416912,gene:BU24DRAFT_416912,ML978066,2526377,2527815,6.169558e-05
gene:BU24DRAFT_361859,gene:BU24DRAFT_361859,ML978066,2528123,2530223,6.419547e-05
gene:BU24DRAFT_446312,gene:BU24DRAFT_446312,ML978066,2530220,2532146,6.732127e-05
gene:BU24DRAFT_416915,gene:BU24DRAFT_416915,ML978066,2532336,2534368,9.194146e-05
gene:BU24DRAFT_487710,gene:BU24DRAFT_487710,ML978066,2534452,2535455,0.00038209834
gene:BU24DRAFT_416917,gene:BU24DRAFT_416917,ML978066,2536459,2537547,8.060971e-05
gene:BU24DRAFT_446316,gene:BU24DRAFT_446316,ML978066,2537618,2538926,7.806076e-05
gene:BU24DRAFT_416918,gene:BU24DRAFT_416918,ML978066,2539453,2540612,0.0003007529
gene:BU24DRAFT_338136,gene:BU24DRAFT_338136,ML978066,2540906,2542924,0.00072382967
gene:BU24DRAFT_416919,gene:BU24DRAFT_416919,ML978066,2543840,2544539,0.00027755555
gene:BU24DRAFT_383304,gene:BU24DRAFT_383304,ML978066,2544491,2546549,0.0004010027
gene:BU24DRAFT_416920,gene:BU24DRAFT_416920,ML978066,2547447,2549088,0.00048052962
gene:BU24DRAFT_416921,gene:BU24DRAFT_416921,ML978066,2549039,2550496,9.6095406e-05
gene:BU24DRAFT_446320,gene:BU24DRAFT_446320,ML978066,2551192,2552026,9.9168596e-05
gene:BU24DRAFT_416925,gene:BU24DRAFT_416925,ML978066,2553131,2554108,0.000107253945
gene:BU24DRAFT_416926,gene:BU24DRAFT_416926,ML978066,2554282,2557210,6.6167246e-05
gene:BU24DRAFT_18011,gene:BU24DRAFT_18011,ML978066,2557314,2559165,6.393537e-05
gene:BU24DRAFT_361881,gene:BU24DRAFT_361881,ML978066,2560302,2562620,8.252842e-05
gene:BU24DRAFT_416929,gene:BU24DRAFT_416929,ML978066,2564309,2565273,0.000100166675
gene:BU24DRAFT_416931,gene:BU24DRAFT_416931,ML978066,2565609,2566696,0.00013934591
gene:BU24DRAFT_487723,gene:BU24DRAFT_487723,ML978066,2566976,2567713,0.00016662438
gene:BU24DRAFT_18055,gene:BU24DRAFT_18055,ML978066,2568476,2569513,8.6585605e-05
gene:BU24DRAFT_416933,gene:BU24DRAFT_416933,ML978066,2569660,2571338,0.00011254152
gene:BU24DRAFT_416934,gene:BU24DRAFT_416934,ML978066,2571319,2575641,6.446702e-05
gene:BU24DRAFT_446329,gene:BU24DRAFT_446329,ML978066,2576457,2577650,5.1516643e-05
gene:BU24DRAFT_487728,gene:BU24DRAFT_487728,ML978066,2577840,2578930,0.00011076584
gene:BU24DRAFT_18094,gene:BU24DRAFT_18094,ML978066,2579501,2580048,0.00014917327
gene:BU24DRAFT_404307,gene:BU24DRAFT_404307,ML978066,2581523,2587077,0.003986864
gene:BU24DRAFT_446332,gene:BU24DRAFT_446332,ML978066,2587597,2589192,0.0002607525
gene:BU24DRAFT_446333,gene:BU24DRAFT_446333,ML978066,2589279,2592128,0.0001286102
gene:BU24DRAFT_487733,gene:BU24DRAFT_487733,ML978066,2592073,2596305,8.04188e-05
gene:BU24DRAFT_487734,gene:BU24DRAFT_487734,ML978066,2596166,2598657,0.00047078475
gene:BU24DRAFT_446336,gene:BU24DRAFT_446336,ML978066,2599104,2601603,0.00045254294
gene:BU24DRAFT_457275,gene:BU24DRAFT_457275,ML978066,2601843,2602119,0.00018914885
gene:BU24DRAFT_404313,gene:BU24DRAFT_404313,ML978066,2602857,2604439,0.00012697041
gene:BU24DRAFT_18391,gene:BU24DRAFT_18391,ML978066,2605943,2607395,0.00011065843
gene:BU24DRAFT_404315,gene:BU24DRAFT_404315,ML978066,2608338,2611934,3.178034e-05
gene:BU24DRAFT_416948,gene:BU24DRAFT_416948,ML978066,2612061,2613440,4.590524e-05
gene:BU24DRAFT_404317,gene:BU24DRAFT_404317,ML978066,2614015,2615880,0.00010909137
gene:BU24DRAFT_18465,gene:BU24DRAFT_18465,ML978066,2618608,2621451,0.00019829805
gene:BU24DRAFT_416956,gene:BU24DRAFT_416956,ML978066,2623753,2626758,5.1361418e-05
gene:BU24DRAFT_339610,gene:BU24DRAFT_339610,ML978066,2626937,2629936,0.00015312612
gene:BU24DRAFT_18536,gene:BU24DRAFT_18536,ML978066,2630202,2632821,0.00033230038
gene:BU24DRAFT_430038,gene:BU24DRAFT_430038,ML978066,2635216,2636833,0.00015566975
gene:BU24DRAFT_457286,gene:BU24DRAFT_457286,ML978066,2640097,2641895,6.2878586e-05
gene:BU24DRAFT_457287,gene:BU24DRAFT_457287,ML978066,2642125,2643218,4.0544015e-05
gene:BU24DRAFT_416962,gene:BU24DRAFT_416962,ML978066,2643822,2644251,5.090437e-05
gene:BU24DRAFT_361910,gene:BU24DRAFT_361910,ML978066,2644509,2646583,7.473377e-05
gene:BU24DRAFT_18669,gene:BU24DRAFT_18669,ML978066,2646801,2648909,0.00016854699
gene:BU24DRAFT_430041,gene:BU24DRAFT_430041,ML978066,2649806,2651666,0.00023511452
gene:BU24DRAFT_416965,gene:BU24DRAFT_416965,ML978066,2651995,2653328,5.9947008e-05
gene:BU24DRAFT_416966,gene:BU24DRAFT_416966,ML978066,2653233,2653887,6.6487366e-05
gene:BU24DRAFT_18961,gene:BU24DRAFT_18961,ML978066,2654506,2656075,7.238688e-05
gene:BU24DRAFT_457293,gene:BU24DRAFT_457293,ML978066,2656821,2658252,9.647975e-05
gene:BU24DRAFT_416969,gene:BU24DRAFT_416969,ML978066,2658932,2659859,7.3392475e-05
gene:BU24DRAFT_404330,gene:BU24DRAFT_404330,ML978066,2661328,2662143,0.0001665084
gene:BU24DRAFT_457295,gene:BU24DRAFT_457295,ML978066,2662922,2663199,0.00011437399
gene:BU24DRAFT_18983,gene:BU24DRAFT_18983,ML978066,2665464,2666016,8.344661e-05
gene:BU24DRAFT_416971,gene:BU24DRAFT_416971,ML978066,2666008,2666661,0.00015660354
gene:BU24DRAFT_19012,gene:BU24DRAFT_19012,ML978066,2667601,2670631,0.0004073854
gene:BU24DRAFT_430044,gene:BU24DRAFT_430044,ML978066,2671850,2673875,7.993583e-05
gene:BU24DRAFT_446356,gene:BU24DRAFT_446356,ML978066,2674216,2676153,5.2311036e-05
gene:BU24DRAFT_361923,gene:BU24DRAFT_361923,ML978066,2676312,2679319,4.052138e-05
gene:BU24DRAFT_19128,gene:BU24DRAFT_19128,ML978066,2680252,2681675,7.9747464e-05
gene:BU24DRAFT_416978,gene:BU24DRAFT_416978,ML978066,2685910,2686772,6.841742e-05
gene:BU24DRAFT_416979,gene:BU24DRAFT_416979,ML978066,2686944,2687870,8.1203085e-05
gene:BU24DRAFT_19201,gene:BU24DRAFT_19201,ML978066,2689309,2689833,7.110545e-05
gene:BU24DRAFT_404338,gene:BU24DRAFT_404338,ML978066,2691819,2692522,9.420004e-05
gene:BU24DRAFT_338811,gene:BU24DRAFT_338811,ML978066,2693139,2694621,9.6773794e-05
gene:BU24DRAFT_416984,gene:BU24DRAFT_416984,ML978066,2695315,2695923,0.00012819149
gene:BU24DRAFT_438464,gene:BU24DRAFT_438464,ML978066,2696134,2698684,0.00013254631
gene:BU24DRAFT_339587,gene:BU24DRAFT_339587,ML978066,2699150,2700184,0.00019274023
gene:BU24DRAFT_404342,gene:BU24DRAFT_404342,ML978066,2702730,2703445,9.3813964e-05
gene:BU24DRAFT_383368,gene:BU24DRAFT_383368,ML978066,2703827,2709888,0.00012335296
gene:BU24DRAFT_457309,gene:BU24DRAFT_457309,ML978066,2710015,2710824,0.0012775979
gene:BU24DRAFT_19296,gene:BU24DRAFT_19296,ML978066,2712004,2714375,0.0001401635
gene:BU24DRAFT_19314,gene:BU24DRAFT_19314,ML978066,2717606,2720052,0.00021325724
gene:BU24DRAFT_404347,gene:BU24DRAFT_404347,ML978066,2721893,2722399,0.0004149004
gene:BU24DRAFT_19386,gene:BU24DRAFT_19386,ML978066,2726700,2731632,0.005312772
gene:BU24DRAFT_416993,gene:BU24DRAFT_416993,ML978066,2732789,2733381,0.0005326848
gene:BU24DRAFT_19415,gene:BU24DRAFT_19415,ML978066,2733674,2734125,0.0005352164
gene:BU24DRAFT_416997,gene:BU24DRAFT_416997,ML978066,2734126,2736087,0.00010331472
gene:BU24DRAFT_457316,gene:BU24DRAFT_457316,ML978066,2737802,2739604,0.00041378336
gene:BU24DRAFT_361945,gene:BU24DRAFT_361945,ML978066,2739665,2741070,0.0007079633
gene:BU24DRAFT_417000,gene:BU24DRAFT_417000,ML978066,2741296,2743441,0.00030823526
gene:BU24DRAFT_417001,gene:BU24DRAFT_417001,ML978066,2743704,2744324,0.0002098799
gene:BU24DRAFT_417004,gene:BU24DRAFT_417004,ML978066,2745985,2746625,0.0001464659
gene:BU24DRAFT_457320,gene:BU24DRAFT_457320,ML978066,2747844,2755129,0.00010668694
gene:BU24DRAFT_417006,gene:BU24DRAFT_417006,ML978066,2754965,2756890,0.00015113456
gene:BU24DRAFT_417007,gene:BU24DRAFT_417007,ML978066,2757217,2760488,5.4455868e-05
gene:BU24DRAFT_470122,gene:BU24DRAFT_470122,ML978066,2762321,2764033,4.960229e-05
gene:BU24DRAFT_361949,gene:BU24DRAFT_361949,ML978066,2766259,2768827,4.900791e-05
gene:BU24DRAFT_417010,gene:BU24DRAFT_417010,ML978066,2769050,2770367,7.634383e-05
gene:BU24DRAFT_417011,gene:BU24DRAFT_417011,ML978066,2770679,2772342,5.668048e-05
gene:BU24DRAFT_338176,gene:BU24DRAFT_338176,ML978066,2778026,2779938,0.00010786745
gene:BU24DRAFT_404362,gene:BU24DRAFT_404362,ML978066,2780314,2781949,9.699657e-05
gene:BU24DRAFT_417013,gene:BU24DRAFT_417013,ML978066,2781984,2783749,0.00010486296
gene:BU24DRAFT_383392,gene:BU24DRAFT_383392,ML978066,2783865,2785866,0.00015936767
gene:BU24DRAFT_446385,gene:BU24DRAFT_446385,ML978066,2786339,2787957,0.000116196665
gene:BU24DRAFT_19608,gene:BU24DRAFT_19608,ML978066,2788035,2789465,0.00026538168
gene:BU24DRAFT_487788,gene:BU24DRAFT_487788,ML978066,2790272,2792042,0.00030289998
gene:BU24DRAFT_417016,gene:BU24DRAFT_417016,ML978066,2792232,2793627,0.00046252948
gene:BU24DRAFT_361963,gene:BU24DRAFT_361963,ML978066,2797966,2799077,0.0005600432
gene:BU24DRAFT_446390,gene:BU24DRAFT_446390,ML978066,2799602,2801252,0.00025172098
gene:BU24DRAFT_19694,gene:BU24DRAFT_19694,ML978066,2801698,2804468,0.00096532854
gene:BU24DRAFT_417020,gene:BU24DRAFT_417020,ML978066,2805555,2808253,0.00011627522
gene:BU24DRAFT_19703,gene:BU24DRAFT_19703,ML978066,2808587,2810433,4.7913207e-05
gene:BU24DRAFT_487795,gene:BU24DRAFT_487795,ML978066,2810503,2811632,2.9669303e-05
gene:BU24DRAFT_417023,gene:BU24DRAFT_417023,ML978066,2811673,2812755,2.6109657e-05
gene:BU24DRAFT_383406,gene:BU24DRAFT_383406,ML978066,2812878,2814887,3.2846878e-05
gene:BU24DRAFT_383408,gene:BU24DRAFT_383408,ML978066,2814791,2816162,0.0001978413
gene:BU24DRAFT_417026,gene:BU24DRAFT_417026,ML978066,2816451,2818276,0.02060586
gene:BU24DRAFT_457346,gene:BU24DRAFT_457346,ML978066,2818642,2819649,0.00041204353
gene:BU24DRAFT_457347,gene:BU24DRAFT_457347,ML978066,2820861,2821167,0.00011754152
gene:BU24DRAFT_417027,gene:BU24DRAFT_417027,ML978066,2821562,2822971,0.00035185154
gene:BU24DRAFT_446398,gene:BU24DRAFT_446398,ML978066,2823107,2825264,0.0006511709
gene:BU24DRAFT_417030,gene:BU24DRAFT_417030,ML978066,2831331,2833786,0.0005134394
gene:BU24DRAFT_430077,gene:BU24DRAFT_430077,ML978066,2838832,2839585,0.00012432931
gene:BU24DRAFT_457353,gene:BU24DRAFT_457353,ML978066,2840606,2842041,0.00010318901
gene:BU24DRAFT_404386,gene:BU24DRAFT_404386,ML978066,2843875,2844549,0.00012222938
gene:BU24DRAFT_487807,gene:BU24DRAFT_487807,ML978066,2845796,2846453,9.7911e-05
gene:BU24DRAFT_404387,gene:BU24DRAFT_404387,ML978066,2848324,2850165,0.00016926769
gene:BU24DRAFT_361990,gene:BU24DRAFT_361990,ML978066,2851328,2854142,9.874524e-05
gene:BU24DRAFT_20017,gene:BU24DRAFT_20017,ML978066,2854217,2855965,0.00012402624
gene:BU24DRAFT_457359,gene:BU24DRAFT_457359,ML978066,2856322,2857154,0.000102114245
gene:BU24DRAFT_20087,gene:BU24DRAFT_20087,ML978066,2857447,2859941,0.00017655455
gene:BU24DRAFT_404392,gene:BU24DRAFT_404392,ML978066,2862620,2863576,0.00015027628
gene:BU24DRAFT_20104,gene:BU24DRAFT_20104,ML978066,2867541,2869095,0.00013991832
gene:BU24DRAFT_338120,gene:BU24DRAFT_338120,ML978066,2872375,2874867,7.965416e-05
gene:BU24DRAFT_487814,gene:BU24DRAFT_487814,ML978066,2876530,2879134,0.00010982115
gene:BU24DRAFT_417042,gene:BU24DRAFT_417042,ML978066,2879458,2883833,0.0001416982
gene:BU24DRAFT_487816,gene:BU24DRAFT_487816,ML978066,2884881,2897223,0.0001467102
gene:BU24DRAFT_383446,gene:BU24DRAFT_383446,ML978066,2897306,2900834,9.9554745e-05
gene:BU24DRAFT_417046,gene:BU24DRAFT_417046,ML978066,2901494,2902484,0.00016272932
gene:BU24DRAFT_487819,gene:BU24DRAFT_487819,ML978066,2903025,2907854,7.72525e-05
gene:BU24DRAFT_20253,gene:BU24DRAFT_20253,ML978066,2908248,2909839,0.0001599246
gene:BU24DRAFT_404401,gene:BU24DRAFT_404401,ML978066,2909752,2911090,0.00014521695
gene:BU24DRAFT_470162,gene:BU24DRAFT_470162,ML978066,2912271,2914733,0.00013672108
gene:BU24DRAFT_20283,gene:BU24DRAFT_20283,ML978066,2914955,2915288,0.00011939796
gene:BU24DRAFT_20279,gene:BU24DRAFT_20279,ML978066,2915250,2916979,5.628067e-05
gene:BU24DRAFT_417050,gene:BU24DRAFT_417050,ML978066,2922040,2923178,8.9501176e-05
gene:BU24DRAFT_417052,gene:BU24DRAFT_417052,ML978066,2924627,2926017,0.000118015276
gene:BU24DRAFT_404407,gene:BU24DRAFT_404407,ML978066,2926024,2927144,5.70438e-05
gene:BU24DRAFT_487824,gene:BU24DRAFT_487824,ML978066,2931464,2932782,6.7712695e-05
gene:BU24DRAFT_417054,gene:BU24DRAFT_417054,ML978066,2932503,2933646,0.00010334818
gene:BU24DRAFT_430092,gene:BU24DRAFT_430092,ML978066,2936809,2939727,0.00015834763
gene:BU24DRAFT_417059,gene:BU24DRAFT_417059,ML978066,2942227,2943693,7.804866e-05
gene:BU24DRAFT_430094,gene:BU24DRAFT_430094,ML978066,2945095,2946799,0.00013147846
gene:BU24DRAFT_438508,gene:BU24DRAFT_438508,ML978066,2951883,2955437,6.406053e-05
gene:BU24DRAFT_417064,gene:BU24DRAFT_417064,ML978066,2955117,2957048,0.00025459458
gene:BU24DRAFT_383465,gene:BU24DRAFT_383465,ML978066,2957380,2959707,0.003980259
gene:BU24DRAFT_457385,gene:BU24DRAFT_457385,ML978066,2960543,2960849,0.00028871789
gene:BU24DRAFT_20649,gene:BU24DRAFT_20649,ML978066,2965558,2971142,0.0001240879
gene:BU24DRAFT_20641,gene:BU24DRAFT_20641,ML978066,2973315,2973785,0.00019002923
gene:BU24DRAFT_487835,gene:BU24DRAFT_487835,ML978066,2974062,2975938,5.4306733e-05
gene:BU24DRAFT_339316,gene:BU24DRAFT_339316,ML978066,2977213,2979153,4.675189e-05
gene:BU24DRAFT_457390,gene:BU24DRAFT_457390,ML978066,2982442,2983278,5.2463372e-05
gene:BU24DRAFT_457391,gene:BU24DRAFT_457391,ML978066,2983541,2984353,7.620537e-05
gene:BU24DRAFT_417072,gene:BU24DRAFT_417072,ML978066,2984685,2986006,0.00012210352
gene:BU24DRAFT_446434,gene:BU24DRAFT_446434,ML978066,2986134,2987595,0.00018711868
gene:BU24DRAFT_417075,gene:BU24DRAFT_417075,ML978066,2988967,2993530,0.00012777926
gene:BU24DRAFT_20750,gene:BU24DRAFT_20750,ML978066,2997137,2998358,6.224733e-05
gene:BU24DRAFT_383476,gene:BU24DRAFT_383476,ML978066,2999123,3001769,4.1389834e-05
gene:BU24DRAFT_487844,gene:BU24DRAFT_487844,ML978066,3001973,3004177,8.8544635e-05
gene:BU24DRAFT_417079,gene:BU24DRAFT_417079,ML978066,3004453,3005541,0.00012619431
gene:BU24DRAFT_339308,gene:BU24DRAFT_339308,ML978066,3005840,3006799,0.00012483918
gene:BU24DRAFT_470179,gene:BU24DRAFT_470179,ML978066,3008118,3008933,0.00015536844
gene:BU24DRAFT_457401,gene:BU24DRAFT_457401,ML978066,3009412,3010500,0.00015318312
gene:BU24DRAFT_383484,gene:BU24DRAFT_383484,ML978066,3010765,3013135,0.00022812045
gene:BU24DRAFT_404431,gene:BU24DRAFT_404431,ML978066,3013341,3014444,0.08220814
gene:BU24DRAFT_457404,gene:BU24DRAFT_457404,ML978066,3014819,3015648,0.001186559
gene:BU24DRAFT_487848,gene:BU24DRAFT_487848,ML978066,3016882,3018105,0.0007663178
gene:BU24DRAFT_383490,gene:BU24DRAFT_383490,ML978066,3018772,3020296,0.0025361972
gene:BU24DRAFT_20829,gene:BU24DRAFT_20829,ML978066,3019820,3021037,0.00024184457
gene:BU24DRAFT_417085,gene:BU24DRAFT_417085,ML978066,3020756,3021782,5.033513e-05
gene:BU24DRAFT_446444,gene:BU24DRAFT_446444,ML978066,3021901,3023372,8.3732986e-05
gene:BU24DRAFT_20861,gene:BU24DRAFT_20861,ML978066,3023687,3025969,0.00013475523
gene:BU24DRAFT_487853,gene:BU24DRAFT_487853,ML978066,3027911,3029197,0.00020887525
gene:BU24DRAFT_487854,gene:BU24DRAFT_487854,ML978066,3029406,3030213,0.00019211281
gene:BU24DRAFT_470199,gene:BU24DRAFT_470199,ML978066,3030553,3032486,0.00040189896
gene:BU24DRAFT_470201,gene:BU24DRAFT_470201,ML978066,3032668,3033546,0.00122704
gene:BU24DRAFT_383497,gene:BU24DRAFT_383497,ML978066,3034961,3038866,0.002489291
gene:BU24DRAFT_362066,gene:BU24DRAFT_362066,ML978066,3039492,3041772,0.0040762853
gene:BU24DRAFT_487857,gene:BU24DRAFT_487857,ML978066,3041892,3042465,0.0006340075
gene:BU24DRAFT_20908,gene:BU24DRAFT_20908,ML978066,3042522,3044448,0.00028563972
gene:BU24DRAFT_487858,gene:BU24DRAFT_487858,ML978066,3044234,3045757,0.0002476238
gene:BU24DRAFT_487859,gene:BU24DRAFT_487859,ML978066,3046128,3047850,0.0001586357
gene:BU24DRAFT_438524,gene:BU24DRAFT_438524,ML978066,3048185,3049346,0.0067003835
gene:BU24DRAFT_470216,gene:BU24DRAFT_470216,ML978066,3049575,3050643,0.028103054
gene:BU24DRAFT_417094,gene:BU24DRAFT_417094,ML978066,3051133,3053260,0.05017773
gene:BU24DRAFT_417095,gene:BU24DRAFT_417095,ML978066,3053489,3054908,0.0698489
gene:BU24DRAFT_446456,gene:BU24DRAFT_446456,ML978066,3054929,3055741,0.039355986
gene:BU24DRAFT_470220,gene:BU24DRAFT_470220,ML978066,3057433,3058720,0.015779369
gene:BU24DRAFT_417097,gene:BU24DRAFT_417097,ML978066,3058535,3059653,0.0024340504
gene:BU24DRAFT_417099,gene:BU24DRAFT_417099,ML978066,3060961,3064502,0.0005018431
gene:BU24DRAFT_338823,gene:BU24DRAFT_338823,ML978066,3064574,3066550,9.866227e-05
gene:BU24DRAFT_438531,gene:BU24DRAFT_438531,ML978066,3066968,3068284,0.000102655686
gene:BU24DRAFT_21040,gene:BU24DRAFT_21040,ML978066,3068744,3070303,0.00013607944
gene:BU24DRAFT_430123,gene:BU24DRAFT_430123,ML978066,3070378,3072070,0.00015892161
gene:BU24DRAFT_470223,gene:BU24DRAFT_470223,ML978066,3072941,3074548,0.0003267976
gene:BU24DRAFT_446463,gene:BU24DRAFT_446463,ML978066,3075855,3077195,0.00019647971
gene:BU24DRAFT_457434,gene:BU24DRAFT_457434,ML978066,3079393,3081255,0.0003266146
gene:BU24DRAFT_487870,gene:BU24DRAFT_487870,ML978066,3082443,3084277,0.0041064555
gene:BU24DRAFT_383514,gene:BU24DRAFT_383514,ML978066,3084320,3086208,0.03201588
gene:BU24DRAFT_21095,gene:BU24DRAFT_21095,ML978066,3089573,3090425,0.04210316
gene:BU24DRAFT_21081,gene:BU24DRAFT_21081,ML978066,3090972,3092880,0.0056436677
