gene_id,pep_id,contig,start,end,pred_score
gene:BU24DRAFT_429981,gene:BU24DRAFT_429981,ML978066,2337060,2342547,3.3131328e-05
gene:BU24DRAFT_469991,gene:BU24DRAFT_469991,ML978066,2344853,2345904,9.7661345e-05
gene:BU24DRAFT_16697,gene:BU24DRAFT_16697,ML978066,2347123,2348984,4.886474e-05
gene:BU24DRAFT_16764,gene:BU24DRAFT_16764,ML978066,2350428,2354475,3.6230787e-05
gene:BU24DRAFT_404229,gene:BU24DRAFT_404229,ML978066,2354994,2355918,3.839317e-05
gene:BU24DRAFT_446264,gene:BU24DRAFT_446264,ML978066,2356473,2357624,4.3112013e-05
gene:BU24DRAFT_361792,gene:BU24DRAFT_361792,ML978066,2358015,2359661,5.265896e-05
gene:BU24DRAFT_438408,gene:BU24DRAFT_438408,ML978066,2361315,2362290,0.00040205359
gene:BU24DRAFT_383231,gene:BU24DRAFT_383231,ML978066,2362752,2364249,0.0017307245
gene:BU24DRAFT_416856,gene:BU24DRAFT_416856,ML978066,2364775,2366889,0.0012560148
gene:BU24DRAFT_470001,gene:BU24DRAFT_470001,ML978066,2366472,2368482,0.0007390473
gene:BU24DRAFT_338033,gene:BU24DRAFT_338033,ML978066,2369383,2370530,0.0005686837
gene:BU24DRAFT_404237,gene:BU24DRAFT_404237,ML978066,2371260,2372576,0.00043652643
gene:BU24DRAFT_470007,gene:BU24DRAFT_470007,ML978066,2376209,2377483,0.0011863074
gene:BU24DRAFT_457197,gene:BU24DRAFT_457197,ML978066,2377959,2379062,0.0023915514
gene:BU24DRAFT_339088,gene:BU24DRAFT_339088,ML978066,2380408,2382094,0.0028600162
gene:BU24DRAFT_457199,gene:BU24DRAFT_457199,ML978066,2382914,2384016,0.0009464105
gene:BU24DRAFT_457200,gene:BU24DRAFT_457200,ML978066,2384472,2386436,0.0004958544
gene:BU24DRAFT_446270,gene:BU24DRAFT_446270,ML978066,2387541,2391568,6.544937e-05
gene:BU24DRAFT_457202,gene:BU24DRAFT_457202,ML978066,2392278,2394275,8.3197774e-05
gene:BU24DRAFT_438412,gene:BU24DRAFT_438412,ML978066,2396398,2398826,3.9888924e-05
gene:BU24DRAFT_416862,gene:BU24DRAFT_416862,ML978066,2399626,2401232,5.3915734e-05
gene:BU24DRAFT_361813,gene:BU24DRAFT_361813,ML978066,2401418,2403525,0.00016560429
gene:BU24DRAFT_487669,gene:BU24DRAFT_487669,ML978066,2403590,2404804,0.002102774
gene:BU24DRAFT_16991,gene:BU24DRAFT_16991,ML978066,2405129,2406236,0.000797318
gene:BU24DRAFT_416865,gene:BU24DRAFT_416865,ML978066,2406532,2408795,0.0007108847
gene:BU24DRAFT_338460,gene:BU24DRAFT_338460,ML978066,2409539,2410597,0.0044496492
gene:BU24DRAFT_487673,gene:BU24DRAFT_487673,ML978066,2410583,2412592,0.0007013117
gene:BU24DRAFT_416867,gene:BU24DRAFT_416867,ML978066,2412780,2414063,0.00018214197
gene:BU24DRAFT_416868,gene:BU24DRAFT_416868,ML978066,2413731,2415033,8.4696505e-05
gene:BU24DRAFT_17085,gene:BU24DRAFT_17085,ML978066,2415449,2419767,3.4293847e-05
gene:BU24DRAFT_457214,gene:BU24DRAFT_457214,ML978066,2420234,2421039,5.254058e-05
gene:BU24DRAFT_416871,gene:BU24DRAFT_416871,ML978066,2421425,2422678,5.9848673e-05
gene:BU24DRAFT_457216,gene:BU24DRAFT_457216,ML978066,2422569,2423777,0.00017120126
gene:BU24DRAFT_338079,gene:BU24DRAFT_338079,ML978066,2424237,2425095,0.00013789121
gene:BU24DRAFT_17161,gene:BU24DRAFT_17161,ML978066,2427159,2428121,9.335759e-05
gene:BU24DRAFT_17116,gene:BU24DRAFT_17116,ML978066,2427862,2430678,4.261782e-05
gene:BU24DRAFT_17151,gene:BU24DRAFT_17151,ML978066,2430313,2432190,5.3456217e-05
gene:BU24DRAFT_17123,gene:BU24DRAFT_17123,ML978066,2432513,2433245,0.00013148232
gene:BU24DRAFT_17174,gene:BU24DRAFT_17174,ML978066,2435540,2436076,0.0001570593
gene:BU24DRAFT_457220,gene:BU24DRAFT_457220,ML978066,2439221,2440606,5.747965e-05
gene:BU24DRAFT_383274,gene:BU24DRAFT_383274,ML978066,2443789,2446085,0.00030009632
gene:BU24DRAFT_446289,gene:BU24DRAFT_446289,ML978066,2447190,2448971,0.00023836382
gene:BU24DRAFT_416880,gene:BU24DRAFT_416880,ML978066,2449515,2452374,0.00011032516
gene:BU24DRAFT_17426,gene:BU24DRAFT_17426,ML978066,2452386,2453334,0.00013632515
gene:BU24DRAFT_17425,gene:BU24DRAFT_17425,ML978066,2453336,2456342,9.178016e-05
gene:BU24DRAFT_457224,gene:BU24DRAFT_457224,ML978066,2456619,2457129,0.00013215092
gene:BU24DRAFT_487686,gene:BU24DRAFT_487686,ML978066,2456961,2457734,0.00019344094
gene:BU24DRAFT_416882,gene:BU24DRAFT_416882,ML978066,2457775,2458942,0.00034022192
gene:BU24DRAFT_416885,gene:BU24DRAFT_416885,ML978066,2459075,2460933,0.00014196496
gene:BU24DRAFT_404267,gene:BU24DRAFT_404267,ML978066,2464636,2469925,9.629201e-05
gene:BU24DRAFT_416889,gene:BU24DRAFT_416889,ML978066,2470522,2471101,0.00011310427
gene:BU24DRAFT_17559,gene:BU24DRAFT_17559,ML978066,2474233,2477051,0.00023005473
gene:BU24DRAFT_487692,gene:BU24DRAFT_487692,ML978066,2477076,2479324,0.00011668414
gene:BU24DRAFT_446297,gene:BU24DRAFT_446297,ML978066,2480268,2481408,8.202936e-05
gene:BU24DRAFT_416892,gene:BU24DRAFT_416892,ML978066,2482053,2484471,0.00034274056
gene:BU24DRAFT_416893,gene:BU24DRAFT_416893,ML978066,2484847,2485331,0.00018291752
gene:BU24DRAFT_416894,gene:BU24DRAFT_416894,ML978066,2485937,2487280,8.048661e-05
gene:BU24DRAFT_416895,gene:BU24DRAFT_416895,ML978066,2487687,2488547,0.000117255215
gene:BU24DRAFT_361853,gene:BU24DRAFT_361853,ML978066,2488745,2495174,8.069982e-05
gene:BU24DRAFT_487697,gene:BU24DRAFT_487697,ML978066,2495375,2497712,9.188864e-05
gene:BU24DRAFT_416898,gene:BU24DRAFT_416898,ML978066,2497784,2498998,8.589678e-05
gene:BU24DRAFT_487699,gene:BU24DRAFT_487699,ML978066,2500218,2502141,7.502543e-05
gene:BU24DRAFT_438432,gene:BU24DRAFT_438432,ML978066,2503480,2506013,0.0001317283
gene:BU24DRAFT_416902,gene:BU24DRAFT_416902,ML978066,2506936,2507577,0.00016422941
gene:BU24DRAFT_487702,gene:BU24DRAFT_487702,ML978066,2511957,2514811,7.5973716e-05
gene:BU24DRAFT_17795,gene:BU24DRAFT_17795,ML978066,2515347,2516932,0.000112035406
gene:BU24DRAFT_416906,gene:BU24DRAFT_416906,ML978066,2517003,2518165,9.345838e-05
gene:BU24DRAFT_17793,gene:BU24DRAFT_17793,ML978066,2518040,2520849,5.667262e-05
gene:BU24DRAFT_17791,gene:BU24DRAFT_17791,ML978066,2521858,2522839,8.3624305e-05
gene:BU24DRAFT_416907,gene:BU24DRAFT_416907,ML978066,2523026,2524950,6.6176086e-05
gene:BU24DRAFT_416912,gene:BU24DRAFT_416912,ML978066,2526377,2527815,6.169576e-05
gene:BU24DRAFT_361859,gene:BU24DRAFT_361859,ML978066,2528123,2530223,6.419662e-05
gene:BU24DRAFT_446312,gene:BU24DRAFT_446312,ML978066,2530220,2532146,6.7321176e-05
gene:BU24DRAFT_416915,gene:BU24DRAFT_416915,ML978066,2532336,2534368,9.193808e-05
gene:BU24DRAFT_487710,gene:BU24DRAFT_487710,ML978066,2534452,2535455,0.00038208335
gene:BU24DRAFT_416917,gene:BU24DRAFT_416917,ML978066,2536459,2537547,8.0609905e-05
gene:BU24DRAFT_446316,gene:BU24DRAFT_446316,ML978066,2537618,2538926,7.806304e-05
gene:BU24DRAFT_416918,gene:BU24DRAFT_416918,ML978066,2539453,2540612,0.00030075625
gene:BU24DRAFT_338136,gene:BU24DRAFT_338136,ML978066,2540906,2542924,0.00072384113
gene:BU24DRAFT_416919,gene:BU24DRAFT_416919,ML978066,2543840,2544539,0.00027757222
gene:BU24DRAFT_383304,gene:BU24DRAFT_383304,ML978066,2544491,2546549,0.00040100337
gene:BU24DRAFT_416920,gene:BU24DRAFT_416920,ML978066,2547447,2549088,0.0004805337
gene:BU24DRAFT_416921,gene:BU24DRAFT_416921,ML978066,2549039,2550496,9.609065e-05
gene:BU24DRAFT_446320,gene:BU24DRAFT_446320,ML978066,2551192,2552026,9.916266e-05
gene:BU24DRAFT_416925,gene:BU24DRAFT_416925,ML978066,2553131,2554108,0.00010725013
gene:BU24DRAFT_416926,gene:BU24DRAFT_416926,ML978066,2554282,2557210,6.616637e-05
gene:BU24DRAFT_18011,gene:BU24DRAFT_18011,ML978066,2557314,2559165,6.393467e-05
gene:BU24DRAFT_361881,gene:BU24DRAFT_361881,ML978066,2560302,2562620,8.252531e-05
gene:BU24DRAFT_416929,gene:BU24DRAFT_416929,ML978066,2564309,2565273,0.000100166144
gene:BU24DRAFT_416931,gene:BU24DRAFT_416931,ML978066,2565609,2566696,0.00013935164
gene:BU24DRAFT_487723,gene:BU24DRAFT_487723,ML978066,2566976,2567713,0.00016662487
gene:BU24DRAFT_18055,gene:BU24DRAFT_18055,ML978066,2568476,2569513,8.658204e-05
gene:BU24DRAFT_416933,gene:BU24DRAFT_416933,ML978066,2569660,2571338,0.00011253876
gene:BU24DRAFT_416934,gene:BU24DRAFT_416934,ML978066,2571319,2575641,6.4467145e-05
gene:BU24DRAFT_446329,gene:BU24DRAFT_446329,ML978066,2576457,2577650,5.1519408e-05
gene:BU24DRAFT_487728,gene:BU24DRAFT_487728,ML978066,2577840,2578930,0.00011076662
gene:BU24DRAFT_18094,gene:BU24DRAFT_18094,ML978066,2579501,2580048,0.0001491663
gene:BU24DRAFT_404307,gene:BU24DRAFT_404307,ML978066,2581523,2587077,0.003986612
gene:BU24DRAFT_446332,gene:BU24DRAFT_446332,ML978066,2587597,2589192,0.00026074427
gene:BU24DRAFT_446333,gene:BU24DRAFT_446333,ML978066,2589279,2592128,0.00012861544
gene:BU24DRAFT_487733,gene:BU24DRAFT_487733,ML978066,2592073,2596305,8.041673e-05
gene:BU24DRAFT_487734,gene:BU24DRAFT_487734,ML978066,2596166,2598657,0.0004707646
gene:BU24DRAFT_446336,gene:BU24DRAFT_446336,ML978066,2599104,2601603,0.00045248214
gene:BU24DRAFT_457275,gene:BU24DRAFT_457275,ML978066,2601843,2602119,0.0001891402
gene:BU24DRAFT_404313,gene:BU24DRAFT_404313,ML978066,2602857,2604439,0.00012697055
gene:BU24DRAFT_18391,gene:BU24DRAFT_18391,ML978066,2605943,2607395,0.00011066043
gene:BU24DRAFT_404315,gene:BU24DRAFT_404315,ML978066,2608338,2611934,3.178291e-05
gene:BU24DRAFT_416948,gene:BU24DRAFT_416948,ML978066,2612061,2613440,4.5907098e-05
gene:BU24DRAFT_404317,gene:BU24DRAFT_404317,ML978066,2614015,2615880,0.000109094195
gene:BU24DRAFT_18465,gene:BU24DRAFT_18465,ML978066,2618608,2621451,0.0001983114
gene:BU24DRAFT_416956,gene:BU24DRAFT_416956,ML978066,2623753,2626758,5.1364772e-05
gene:BU24DRAFT_339610,gene:BU24DRAFT_339610,ML978066,2626937,2629936,0.00015312352
gene:BU24DRAFT_18536,gene:BU24DRAFT_18536,ML978066,2630202,2632821,0.00033231103
gene:BU24DRAFT_430038,gene:BU24DRAFT_430038,ML978066,2635216,2636833,0.00015567263
gene:BU24DRAFT_457286,gene:BU24DRAFT_457286,ML978066,2640097,2641895,6.287907e-05
gene:BU24DRAFT_457287,gene:BU24DRAFT_457287,ML978066,2642125,2643218,4.0544488e-05
gene:BU24DRAFT_416962,gene:BU24DRAFT_416962,ML978066,2643822,2644251,5.0904127e-05
gene:BU24DRAFT_361910,gene:BU24DRAFT_361910,ML978066,2644509,2646583,7.473233e-05
gene:BU24DRAFT_18669,gene:BU24DRAFT_18669,ML978066,2646801,2648909,0.0001685424
gene:BU24DRAFT_430041,gene:BU24DRAFT_430041,ML978066,2649806,2651666,0.00023511234
gene:BU24DRAFT_416965,gene:BU24DRAFT_416965,ML978066,2651995,2653328,5.9945873e-05
gene:BU24DRAFT_416966,gene:BU24DRAFT_416966,ML978066,2653233,2653887,6.648615e-05
gene:BU24DRAFT_18961,gene:BU24DRAFT_18961,ML978066,2654506,2656075,7.2387644e-05
gene:BU24DRAFT_457293,gene:BU24DRAFT_457293,ML978066,2656821,2658252,9.648098e-05
gene:BU24DRAFT_416969,gene:BU24DRAFT_416969,ML978066,2658932,2659859,7.339355e-05
gene:BU24DRAFT_404330,gene:BU24DRAFT_404330,ML978066,2661328,2662143,0.00016650521
gene:BU24DRAFT_457295,gene:BU24DRAFT_457295,ML978066,2662922,2663199,0.00011437274
gene:BU24DRAFT_18983,gene:BU24DRAFT_18983,ML978066,2665464,2666016,8.344546e-05
gene:BU24DRAFT_416971,gene:BU24DRAFT_416971,ML978066,2666008,2666661,0.00015660444
gene:BU24DRAFT_19012,gene:BU24DRAFT_19012,ML978066,2667601,2670631,0.00040737103
gene:BU24DRAFT_430044,gene:BU24DRAFT_430044,ML978066,2671850,2673875,7.9934696e-05
gene:BU24DRAFT_446356,gene:BU24DRAFT_446356,ML978066,2674216,2676153,5.2310912e-05
gene:BU24DRAFT_361923,gene:BU24DRAFT_361923,ML978066,2676312,2679319,4.052124e-05
gene:BU24DRAFT_19128,gene:BU24DRAFT_19128,ML978066,2680252,2681675,7.9748344e-05
gene:BU24DRAFT_416978,gene:BU24DRAFT_416978,ML978066,2685910,2686772,6.841836e-05
gene:BU24DRAFT_416979,gene:BU24DRAFT_416979,ML978066,2686944,2687870,8.120258e-05
gene:BU24DRAFT_19201,gene:BU24DRAFT_19201,ML978066,2689309,2689833,7.110615e-05
gene:BU24DRAFT_404338,gene:BU24DRAFT_404338,ML978066,2691819,2692522,9.4202165e-05
gene:BU24DRAFT_338811,gene:BU24DRAFT_338811,ML978066,2693139,2694621,9.677787e-05
gene:BU24DRAFT_416984,gene:BU24DRAFT_416984,ML978066,2695315,2695923,0.00012818984
gene:BU24DRAFT_438464,gene:BU24DRAFT_438464,ML978066,2696134,2698684,0.00013255328
gene:BU24DRAFT_339587,gene:BU24DRAFT_339587,ML978066,2699150,2700184,0.00019274504
gene:BU24DRAFT_404342,gene:BU24DRAFT_404342,ML978066,2702730,2703445,9.381864e-05
gene:BU24DRAFT_383368,gene:BU24DRAFT_383368,ML978066,2703827,2709888,0.00012335896
gene:BU24DRAFT_457309,gene:BU24DRAFT_457309,ML978066,2710015,2710824,0.0012776264
gene:BU24DRAFT_19296,gene:BU24DRAFT_19296,ML978066,2712004,2714375,0.00014016726
gene:BU24DRAFT_19314,gene:BU24DRAFT_19314,ML978066,2717606,2720052,0.00021326027
gene:BU24DRAFT_404347,gene:BU24DRAFT_404347,ML978066,2721893,2722399,0.00041489818
gene:BU24DRAFT_19386,gene:BU24DRAFT_19386,ML978066,2726700,2731632,0.005312428
gene:BU24DRAFT_416993,gene:BU24DRAFT_416993,ML978066,2732789,2733381,0.00053259596
gene:BU24DRAFT_19415,gene:BU24DRAFT_19415,ML978066,2733674,2734125,0.00053518236
gene:BU24DRAFT_416997,gene:BU24DRAFT_416997,ML978066,2734126,2736087,0.000103311584
gene:BU24DRAFT_457316,gene:BU24DRAFT_457316,ML978066,2737802,2739604,0.00041376284
gene:BU24DRAFT_361945,gene:BU24DRAFT_361945,ML978066,2739665,2741070,0.00070792006
gene:BU24DRAFT_417000,gene:BU24DRAFT_417000,ML978066,2741296,2743441,0.00030821073
gene:BU24DRAFT_417001,gene:BU24DRAFT_417001,ML978066,2743704,2744324,0.00020986906
gene:BU24DRAFT_417004,gene:BU24DRAFT_417004,ML978066,2745985,2746625,0.00014646853
gene:BU24DRAFT_457320,gene:BU24DRAFT_457320,ML978066,2747844,2755129,0.000106687585
gene:BU24DRAFT_417006,gene:BU24DRAFT_417006,ML978066,2754965,2756890,0.00015114027
gene:BU24DRAFT_417007,gene:BU24DRAFT_417007,ML978066,2757217,2760488,5.4457898e-05
gene:BU24DRAFT_470122,gene:BU24DRAFT_470122,ML978066,2762321,2764033,4.9604307e-05
gene:BU24DRAFT_361949,gene:BU24DRAFT_361949,ML978066,2766259,2768827,4.9008824e-05
gene:BU24DRAFT_417010,gene:BU24DRAFT_417010,ML978066,2769050,2770367,7.6345576e-05
gene:BU24DRAFT_417011,gene:BU24DRAFT_417011,ML978066,2770679,2772342,5.6683406e-05
gene:BU24DRAFT_338176,gene:BU24DRAFT_338176,ML978066,2778026,2779938,0.00010787012
gene:BU24DRAFT_404362,gene:BU24DRAFT_404362,ML978066,2780314,2781949,9.699494e-05
gene:BU24DRAFT_417013,gene:BU24DRAFT_417013,ML978066,2781984,2783749,0.00010486179
gene:BU24DRAFT_383392,gene:BU24DRAFT_383392,ML978066,2783865,2785866,0.00015935689
gene:BU24DRAFT_446385,gene:BU24DRAFT_446385,ML978066,2786339,2787957,0.00011619686
gene:BU24DRAFT_19608,gene:BU24DRAFT_19608,ML978066,2788035,2789465,0.0002653728
gene:BU24DRAFT_487788,gene:BU24DRAFT_487788,ML978066,2790272,2792042,0.0003028998
gene:BU24DRAFT_417016,gene:BU24DRAFT_417016,ML978066,2792232,2793627,0.0004625306
gene:BU24DRAFT_361963,gene:BU24DRAFT_361963,ML978066,2797966,2799077,0.00056002114
gene:BU24DRAFT_446390,gene:BU24DRAFT_446390,ML978066,2799602,2801252,0.00025171414
gene:BU24DRAFT_19694,gene:BU24DRAFT_19694,ML978066,2801698,2804468,0.00096525555
gene:BU24DRAFT_417020,gene:BU24DRAFT_417020,ML978066,2805555,2808253,0.00011627449
gene:BU24DRAFT_19703,gene:BU24DRAFT_19703,ML978066,2808587,2810433,4.7915477e-05
gene:BU24DRAFT_487795,gene:BU24DRAFT_487795,ML978066,2810503,2811632,2.967106e-05
gene:BU24DRAFT_417023,gene:BU24DRAFT_417023,ML978066,2811673,2812755,2.6110407e-05
gene:BU24DRAFT_383406,gene:BU24DRAFT_383406,ML978066,2812878,2814887,3.2848286e-05
gene:BU24DRAFT_383408,gene:BU24DRAFT_383408,ML978066,2814791,2816162,0.00019784951
gene:BU24DRAFT_417026,gene:BU24DRAFT_417026,ML978066,2816451,2818276,0.020607816
gene:BU24DRAFT_457346,gene:BU24DRAFT_457346,ML978066,2818642,2819649,0.0004120787
gene:BU24DRAFT_457347,gene:BU24DRAFT_457347,ML978066,2820861,2821167,0.00011754573
gene:BU24DRAFT_417027,gene:BU24DRAFT_417027,ML978066,2821562,2822971,0.00035186653
gene:BU24DRAFT_446398,gene:BU24DRAFT_446398,ML978066,2823107,2825264,0.00065121794
gene:BU24DRAFT_417030,gene:BU24DRAFT_417030,ML978066,2831331,2833786,0.0005134429
gene:BU24DRAFT_430077,gene:BU24DRAFT_430077,ML978066,2838832,2839585,0.00012432327
gene:BU24DRAFT_457353,gene:BU24DRAFT_457353,ML978066,2840606,2842041,0.00010318457
gene:BU24DRAFT_404386,gene:BU24DRAFT_404386,ML978066,2843875,2844549,0.00012222627
gene:BU24DRAFT_487807,gene:BU24DRAFT_487807,ML978066,2845796,2846453,9.7910604e-05
gene:BU24DRAFT_404387,gene:BU24DRAFT_404387,ML978066,2848324,2850165,0.00016926992
gene:BU24DRAFT_361990,gene:BU24DRAFT_361990,ML978066,2851328,2854142,9.8741795e-05
gene:BU24DRAFT_20017,gene:BU24DRAFT_20017,ML978066,2854217,2855965,0.0001240282
gene:BU24DRAFT_457359,gene:BU24DRAFT_457359,ML978066,2856322,2857154,0.00010211498
gene:BU24DRAFT_20087,gene:BU24DRAFT_20087,ML978066,2857447,2859941,0.00017655057
gene:BU24DRAFT_404392,gene:BU24DRAFT_404392,ML978066,2862620,2863576,0.0001502749
gene:BU24DRAFT_20104,gene:BU24DRAFT_20104,ML978066,2867541,2869095,0.00013991463
gene:BU24DRAFT_338120,gene:BU24DRAFT_338120,ML978066,2872375,2874867,7.965358e-05
gene:BU24DRAFT_487814,gene:BU24DRAFT_487814,ML978066,2876530,2879134,0.00010981935
gene:BU24DRAFT_417042,gene:BU24DRAFT_417042,ML978066,2879458,2883833,0.00014169909
gene:BU24DRAFT_487816,gene:BU24DRAFT_487816,ML978066,2884881,2897223,0.00014670589
gene:BU24DRAFT_383446,gene:BU24DRAFT_383446,ML978066,2897306,2900834,9.95498e-05
gene:BU24DRAFT_417046,gene:BU24DRAFT_417046,ML978066,2901494,2902484,0.00016272735
gene:BU24DRAFT_487819,gene:BU24DRAFT_487819,ML978066,2903025,2907854,7.72516e-05
gene:BU24DRAFT_20253,gene:BU24DRAFT_20253,ML978066,2908248,2909839,0.0001599225
gene:BU24DRAFT_404401,gene:BU24DRAFT_404401,ML978066,2909752,2911090,0.00014521818
gene:BU24DRAFT_470162,gene:BU24DRAFT_470162,ML978066,2912271,2914733,0.00013671357
gene:BU24DRAFT_20283,gene:BU24DRAFT_20283,ML978066,2914955,2915288,0.0001193943
gene:BU24DRAFT_20279,gene:BU24DRAFT_20279,ML978066,2915250,2916979,5.6275872e-05
gene:BU24DRAFT_417050,gene:BU24DRAFT_417050,ML978066,2922040,2923178,8.950132e-05
gene:BU24DRAFT_417052,gene:BU24DRAFT_417052,ML978066,2924627,2926017,0.00011801441
gene:BU24DRAFT_404407,gene:BU24DRAFT_404407,ML978066,2926024,2927144,5.7043075e-05
gene:BU24DRAFT_487824,gene:BU24DRAFT_487824,ML978066,2931464,2932782,6.770794e-05
gene:BU24DRAFT_417054,gene:BU24DRAFT_417054,ML978066,2932503,2933646,0.00010334356
gene:BU24DRAFT_430092,gene:BU24DRAFT_430092,ML978066,2936809,2939727,0.00015834182
gene:BU24DRAFT_417059,gene:BU24DRAFT_417059,ML978066,2942227,2943693,7.804545e-05
gene:BU24DRAFT_430094,gene:BU24DRAFT_430094,ML978066,2945095,2946799,0.00013147428
gene:BU24DRAFT_438508,gene:BU24DRAFT_438508,ML978066,2951883,2955437,6.4058666e-05
gene:BU24DRAFT_417064,gene:BU24DRAFT_417064,ML978066,2955117,2957048,0.00025458506
gene:BU24DRAFT_383465,gene:BU24DRAFT_383465,ML978066,2957380,2959707,0.0039804094
gene:BU24DRAFT_457385,gene:BU24DRAFT_457385,ML978066,2960543,2960849,0.00028872056
gene:BU24DRAFT_20649,gene:BU24DRAFT_20649,ML978066,2965558,2971142,0.0001240866
gene:BU24DRAFT_20641,gene:BU24DRAFT_20641,ML978066,2973315,2973785,0.0001900241
gene:BU24DRAFT_487835,gene:BU24DRAFT_487835,ML978066,2974062,2975938,5.4306256e-05
gene:BU24DRAFT_339316,gene:BU24DRAFT_339316,ML978066,2977213,2979153,4.6754438e-05
gene:BU24DRAFT_457390,gene:BU24DRAFT_457390,ML978066,2982442,2983278,5.246454e-05
gene:BU24DRAFT_457391,gene:BU24DRAFT_457391,ML978066,2983541,2984353,7.62049e-05
gene:BU24DRAFT_417072,gene:BU24DRAFT_417072,ML978066,2984685,2986006,0.00012210624
gene:BU24DRAFT_446434,gene:BU24DRAFT_446434,ML978066,2986134,2987595,0.00018711625
gene:BU24DRAFT_417075,gene:BU24DRAFT_417075,ML978066,2988967,2993530,0.00012777428
gene:BU24DRAFT_20750,gene:BU24DRAFT_20750,ML978066,2997137,2998358,6.224895e-05
gene:BU24DRAFT_383476,gene:BU24DRAFT_383476,ML978066,2999123,3001769,4.1390053e-05
gene:BU24DRAFT_487844,gene:BU24DRAFT_487844,ML978066,3001973,3004177,8.8548906e-05
gene:BU24DRAFT_417079,gene:BU24DRAFT_417079,ML978066,3004453,3005541,0.00012619808
gene:BU24DRAFT_339308,gene:BU24DRAFT_339308,ML978066,3005840,3006799,0.00012484293
gene:BU24DRAFT_470179,gene:BU24DRAFT_470179,ML978066,3008118,3008933,0.00015536584
gene:BU24DRAFT_457401,gene:BU24DRAFT_457401,ML978066,3009412,3010500,0.0001531854
gene:BU24DRAFT_383484,gene:BU24DRAFT_383484,ML978066,3010765,3013135,0.00022812084
gene:BU24DRAFT_404431,gene:BU24DRAFT_404431,ML978066,3013341,3014444,0.08221113
gene:BU24DRAFT_457404,gene:BU24DRAFT_457404,ML978066,3014819,3015648,0.001186587
gene:BU24DRAFT_487848,gene:BU24DRAFT_487848,ML978066,3016882,3018105,0.0007663888
gene:BU24DRAFT_383490,gene:BU24DRAFT_383490,ML978066,3018772,3020296,0.0025363434
gene:BU24DRAFT_20829,gene:BU24DRAFT_20829,ML978066,3019820,3021037,0.00024185372
gene:BU24DRAFT_417085,gene:BU24DRAFT_417085,ML978066,3020756,3021782,5.033497e-05
gene:BU24DRAFT_446444,gene:BU24DRAFT_446444,ML978066,3021901,3023372,8.3737104e-05
gene:BU24DRAFT_20861,gene:BU24DRAFT_20861,ML978066,3023687,3025969,0.00013476441
gene:BU24DRAFT_487853,gene:BU24DRAFT_487853,ML978066,3027911,3029197,0.0002088837
gene:BU24DRAFT_487854,gene:BU24DRAFT_487854,ML978066,3029406,3030213,0.00019210645
gene:BU24DRAFT_470199,gene:BU24DRAFT_470199,ML978066,3030553,3032486,0.00040184468
gene:BU24DRAFT_470201,gene:BU24DRAFT_470201,ML978066,3032668,3033546,0.0012269907
gene:BU24DRAFT_383497,gene:BU24DRAFT_383497,ML978066,3034961,3038866,0.0024889023
gene:BU24DRAFT_362066,gene:BU24DRAFT_362066,ML978066,3039492,3041772,0.0040751677
gene:BU24DRAFT_487857,gene:BU24DRAFT_487857,ML978066,3041892,3042465,0.0006339442
gene:BU24DRAFT_20908,gene:BU24DRAFT_20908,ML978066,3042522,3044448,0.00028561987
gene:BU24DRAFT_487858,gene:BU24DRAFT_487858,ML978066,3044234,3045757,0.00024761862
gene:BU24DRAFT_487859,gene:BU24DRAFT_487859,ML978066,3046128,3047850,0.00015862855
gene:BU24DRAFT_438524,gene:BU24DRAFT_438524,ML978066,3048185,3049346,0.006700571
gene:BU24DRAFT_470216,gene:BU24DRAFT_470216,ML978066,3049575,3050643,0.028104173
gene:BU24DRAFT_417094,gene:BU24DRAFT_417094,ML978066,3051133,3053260,0.050177302
gene:BU24DRAFT_417095,gene:BU24DRAFT_417095,ML978066,3053489,3054908,0.06984959
gene:BU24DRAFT_446456,gene:BU24DRAFT_446456,ML978066,3054929,3055741,0.039357584
gene:BU24DRAFT_470220,gene:BU24DRAFT_470220,ML978066,3057433,3058720,0.015781075
gene:BU24DRAFT_417097,gene:BU24DRAFT_417097,ML978066,3058535,3059653,0.002433979
gene:BU24DRAFT_417099,gene:BU24DRAFT_417099,ML978066,3060961,3064502,0.0005018429
gene:BU24DRAFT_338823,gene:BU24DRAFT_338823,ML978066,3064574,3066550,9.866287e-05
gene:BU24DRAFT_438531,gene:BU24DRAFT_438531,ML978066,3066968,3068284,0.000102654936
gene:BU24DRAFT_21040,gene:BU24DRAFT_21040,ML978066,3068744,3070303,0.0001360707
gene:BU24DRAFT_430123,gene:BU24DRAFT_430123,ML978066,3070378,3072070,0.00015892048
gene:BU24DRAFT_470223,gene:BU24DRAFT_470223,ML978066,3072941,3074548,0.00032678794
gene:BU24DRAFT_446463,gene:BU24DRAFT_446463,ML978066,3075855,3077195,0.00019647661
gene:BU24DRAFT_457434,gene:BU24DRAFT_457434,ML978066,3079393,3081255,0.0003266273
gene:BU24DRAFT_487870,gene:BU24DRAFT_487870,ML978066,3082443,3084277,0.00410653
gene:BU24DRAFT_383514,gene:BU24DRAFT_383514,ML978066,3084320,3086208,0.032013923
gene:BU24DRAFT_21095,gene:BU24DRAFT_21095,ML978066,3089573,3090425,0.042101312
